Country_Code,Country_Name,Year,Actual_GHG,Regression_Prediction,NN_Prediction,ARIMA_Prediction,ARIMAX_Prediction,ARIMAX_DUMMY_Prediction,Regression_Abs_Error,NN_Abs_Error,ARIMA_Abs_Error,ARIMAX_Abs_Error,ARIMAX_DUMMY_Abs_Error,Winner
MMR,Myanmar,2019,2.310863456579701,2.586291662480652,2.5263985345193594,2.32964540437682,2.244343205184552,2.32964540437682,0.27542820590095074,0.21553507793965831,0.01878194779711917,0.06652025139514883,0.01878194779711917,Tie
MMR,Myanmar,2020,2.32068599294386,2.475354176382952,2.4095669478836577,2.310863456579701,2.2248912740309765,2.310863456579701,0.15466818343909194,0.08888095493979753,0.009822536364159085,0.0957947189128836,0.009822536364159085,Tie
MMR,Myanmar,2021,2.271747209653748,2.31895118085969,2.2669928876506,2.32068599294386,2.24788874169379,2.32068599294386,0.047203971205942,0.0047543220031482925,0.04893878329011203,0.023858467959958052,0.04893878329011203,NeuralNetwork
MMR,Myanmar,2022,2.252366756964102,2.130891843280078,2.1543249567607585,2.271747209653748,2.2165121817332545,2.271747209653748,0.12147491368402408,0.09804180020334341,0.019380452689646166,0.03585457523084745,0.019380452689646166,Tie
MMR,Myanmar,2023,2.184189995314941,2.110460383515389,2.1579539639967136,2.252366756964102,2.1987367128529156,2.252366756964102,0.07372961179955206,0.026236031318227493,0.06817676164916087,0.01454671753797454,0.06817676164916087,ARIMAX
MMR,Myanmar,2024,2.1612349234426045,2.0315163604802624,2.099488643385102,2.184189995314941,2.114850134690802,2.184189995314941,0.12971856296234208,0.06174628005750238,0.022955071872336585,0.0463847887518023,0.022955071872336585,Tie
PHL,Philippines,1990,1.4638706377025374,1.5038991050029784,1.4800424217650452,1.4266194577187457,1.5053208393231026,1.4581999652005069,0.04002846730044096,0.016171784062507744,0.03725117998379179,0.04145020162056512,0.0056706725020305715,ARIMAX_DUMMY
PHL,Philippines,1991,1.421245784688261,1.5193457339949934,1.4711963919330517,1.4928350903412522,1.501349688454179,1.4638706377025374,0.09809994930673249,0.049950607244790834,0.07158930565299126,0.08010390376591814,0.04262485301427654,ARIMAX_DUMMY
PHL,Philippines,1992,1.4320984283544649,1.386469822137147,1.413292438763084,1.4085865055155866,1.386631607979292,1.421245784688261,0.0456286062173179,0.0188059895913808,0.023511922838878263,0.04546682037517291,0.010852643666203976,ARIMAX_DUMMY
PHL,Philippines,1993,1.467300293299539,1.392746338467797,1.4229045774666416,1.4389437714944513,1.4141702751922203,1.4320984283544649,0.07455395483174199,0.044395715832897364,0.02835652180508763,0.053130018107318655,0.035201864945074046,ARIMA
PHL,Philippines,1994,1.520285104058806,1.4563293549221497,1.4590152692967635,1.4543874001397512,1.466655268555586,1.467300293299539,0.06395574913665625,0.0612698347620424,0.0658977039190547,0.05362983550321987,0.052984810759266976,ARIMAX_DUMMY
PHL,Philippines,1995,1.6561830944200773,1.4821821759470883,1.5414177014332622,1.5212508671865264,1.4909204056897274,1.520285104058806,0.17400091847298893,0.1147653929868151,0.13493222723355092,0.16526268873034988,0.13589799036127137,NeuralNetwork
PHL,Philippines,1996,1.7010526159477344,1.5599731504663295,1.7559895506356178,1.6315401073249474,1.628667840816377,1.6561830944200773,0.14107946548140493,0.05493693468788341,0.06951250862278702,0.07238477513135733,0.04486952152765711,ARIMAX_DUMMY
PHL,Philippines,1997,1.7868099892286184,1.743409257444014,1.8193885258124665,1.716466749941325,1.8019359653499447,1.7010526159477344,0.04340073178460435,0.03257853658384802,0.07034323928729336,0.015125976121326268,0.08575737328088406,ARIMAX
PHL,Philippines,1998,1.6676275544185812,1.8884797253314138,1.8919955945700349,1.762765002079774,1.8725326003239862,1.7868099892286184,0.2208521709128326,0.22436804015145362,0.09513744766119281,0.20490504590540493,0.11918243481003721,ARIMA
PHL,Philippines,1999,1.6860052563457246,1.5456207282549677,1.6882597884666954,1.69570303744513,1.6789737536504823,1.6676275544185812,0.14038452809075697,0.0022545321209708202,0.009697781099405445,0.007031502695242331,0.018377701927143386,NeuralNetwork
PHL,Philippines,2000,1.667498122489738,1.5178855145606398,1.6718715758042562,1.6581264979888177,1.6351602323175949,1.6860052563457246,0.14961260792909825,0.004373453314518105,0.009371624500920328,0.03233789017214317,0.01850713385598657,NeuralNetwork
PHL,Philippines,2001,1.616929901821942,1.5741893933734188,1.6421688630657323,1.6951832476911333,1.6479637012571997,1.667498122489738,0.042740508448523284,0.025238961243790214,0.0782533458691912,0.031033799435257636,0.05056822066779598,NeuralNetwork
PHL,Philippines,2002,1.6199313800862318,1.647151879602092,1.5799628031396697,1.59280749072046,1.629105632494609,1.616929901821942,0.027220499515860253,0.039968576946562084,0.027123889365771925,0.009174252408377104,0.0030014782642897586,ARIMAX_DUMMY
PHL,Philippines,2003,1.624653826982503,1.7189323602972748,1.5903795475001565,1.641199918403607,1.6254930870406006,1.6199313800862318,0.09427853331477176,0.034274279482346515,0.01654609142110397,0.0008392600580975351,0.004722446896271215,ARIMAX
PHL,Philippines,2004,1.6312391816034966,1.7095209613280526,1.5913421905010703,1.602373995496709,1.6364474990576008,1.624653826982503,0.07828177972455608,0.03989699110242628,0.028865186106787677,0.0052083174541042165,0.006585354620993522,ARIMAX
PHL,Philippines,2005,1.647437540931496,1.7531544584317786,1.6024129191393048,1.6531684585652777,1.6633989397917877,1.6312391816034966,0.10571691750028256,0.045024621792191244,0.00573091763378164,0.015961398860291576,0.016198359327999512,ARIMA
PHL,Philippines,2006,1.5371462257431896,1.617638156589883,1.638923137627375,1.625327465336576,1.6327060983114392,1.647437540931496,0.08049193084669337,0.10177691188418536,0.0881812395933863,0.0955598725682496,0.11029131518830648,Regression
PHL,Philippines,2007,1.6052210226662842,1.4828086807212821,1.554646010903272,1.5617176002278985,1.5190344007917105,1.5371462257431896,0.12241234194500206,0.050575011763012157,0.043503422438385675,0.08618662187457371,0.0680747969230946,ARIMA
PHL,Philippines,2008,1.597764250017759,1.5519348869195226,1.5724282593010275,1.5791945952720157,1.571071440767627,1.6052210226662842,0.045829363098236264,0.025335990716731427,0.018569654745743236,0.026692809250131955,0.007456772648525289,ARIMAX_DUMMY
PHL,Philippines,2009,1.5943274434028982,1.6958476766939004,1.5866457967832965,1.6233462813506139,1.613619696121615,1.597764250017759,0.10152023329100213,0.00768164661960169,0.029018837947715648,0.019292252718716707,0.003436806614860677,ARIMAX_DUMMY
PHL,Philippines,2010,1.6259962086267363,1.6684876191332507,1.5772960251372556,1.5696258377697465,1.5907172508665368,1.5873927029073023,0.04249141050651439,0.048700183489480686,0.056370370856989815,0.035278957760199514,0.03860350571943405,ARIMAX
