Country_Code,Country_Name,Year,Actual_GHG,Predicted_GHG,Residual,Abs_Residual,Pct_Error
LAO,Laos,2020,4.562941458236151,4.127824920629495,0.4351165376066559,0.4351165376066559,9.535878152047438
LAO,Laos,2021,5.0788695423733765,4.267926317079603,0.8109432252937738,0.8109432252937738,15.967002470294142
LAO,Laos,2022,5.0931028374494165,4.565300941384476,0.5278018960649407,0.5278018960649407,10.36307164630627
LAO,Laos,2023,5.37159003276324,5.141745720318976,0.22984431244426418,0.22984431244426418,4.278887834744682
LAO,Laos,2024,5.347563437449444,5.670165911500282,-0.3226024740508384,0.3226024740508384,-6.032700272270278
MYS,Malaysia,1970,3.628904462430844,3.693668943048111,-0.0647644806172667,0.0647644806172667,-1.7846840909634696
MYS,Malaysia,1971,3.604803513768422,3.6898239842886427,-0.08502047052022066,0.08502047052022066,-2.358532724335402
MYS,Malaysia,1972,2.3323578569866448,3.683870896011765,-1.3515130390251202,1.3515130390251202,-57.94621245520383
MYS,Malaysia,1973,2.328912093789644,3.689209450589868,-1.3602973568002241,1.3602973568002241,-58.409132763217606
MYS,Malaysia,1974,2.5308042045884505,3.7260558099193974,-1.195251605330947,1.195251605330947,-47.22813417031264
MYS,Malaysia,1975,2.6394723670348297,3.707831367456237,-1.0683590004214074,1.0683590004214074,-40.47623357472754
MYS,Malaysia,1976,2.836980835136936,3.7144018051813985,-0.8774209700444624,0.8774209700444624,-30.927983692287114
MYS,Malaysia,1977,2.7702222543857604,3.720769269801605,-0.9505470154158444,0.9505470154158444,-34.313023581806746
MYS,Malaysia,1978,3.2240666630056705,3.7322379044800846,-0.5081712414744142,0.5081712414744142,-15.761809372783445
MYS,Malaysia,1979,3.606065698215581,3.783695334945113,-0.1776296367295318,0.1776296367295318,-4.925856919840084
MYS,Malaysia,1980,3.6044821360998687,3.8362402923709293,-0.23175815627106067,0.23175815627106067,-6.429721316966443
MYS,Malaysia,1981,3.53039654671998,3.8578321916807186,-0.3274356449607385,0.3274356449607385,-9.274755417063625
MYS,Malaysia,1982,3.661139272040263,3.880275767716602,-0.21913649567633886,0.21913649567633886,-5.985472810331508
MYS,Malaysia,1983,3.967609476948156,3.8942361160591283,0.07337336088902768,0.07337336088902768,1.8493090440308584
MYS,Malaysia,1984,4.080158769467516,3.8912040865218827,0.18895468294563367,0.18895468294563367,4.631062015517924
MYS,Malaysia,1985,3.937712042374316,3.8420433393270956,0.0956687030472203,0.0956687030472203,2.429550511000167
MYS,Malaysia,1986,3.945345615494106,3.831741846966379,0.11360376852772713,0.11360376852772713,2.8794376868171954
MYS,Malaysia,1987,3.8892193195724674,3.8662321595250244,0.022987160047442945,0.022987160047442945,0.5910481811030874
MYS,Malaysia,1988,4.007982565524402,3.980139559152881,0.027843006371520485,0.027843006371520485,0.6946888095526814
MYS,Malaysia,1989,4.455490231964811,4.14872493902134,0.30676529294347077,0.30676529294347077,6.88510751841984
MYS,Malaysia,1990,4.80819703910202,4.313045105806155,0.4951519332958654,0.4951519332958654,10.2980790776482
MYS,Malaysia,1991,5.28343956406293,4.564699061302405,0.7187405027605251,0.7187405027605251,13.603647662580972
MYS,Malaysia,1992,5.394760231344785,4.549733479959925,0.8450267513848599,0.8450267513848599,15.66384260184655
MYS,Malaysia,1993,5.3034923134822405,4.808075035552456,0.49541727792978474,0.49541727792978474,9.34134054781908
MYS,Malaysia,1994,5.610670920321369,5.286553316709102,0.32411760361226705,0.32411760361226705,5.776806521272543
MYS,Malaysia,1995,5.587779287762254,5.734301169220339,-0.1465218814580851,0.1465218814580851,-2.622184483538592
MYS,Malaysia,1996,6.15234842904972,5.803342468379902,0.34900596066981837,0.34900596066981837,5.6727274908863565
MYS,Malaysia,1997,6.6089524794554135,6.144230541685416,0.4647219377699976,0.4647219377699976,7.031703423721565
MYS,Malaysia,1998,6.210580291073335,6.312975766693451,-0.1023954756201153,0.1023954756201153,-1.6487263801627616
MYS,Malaysia,1999,6.479423197070754,6.552516917896626,-0.07309372082587196,0.07309372082587196,-1.1280899333588286
MYS,Malaysia,2000,6.872943426575692,7.260906727764537,-0.3879633011888446,0.3879633011888446,-5.644791134009663
MYS,Malaysia,2001,7.056023287404208,6.73408289255096,0.32194039485324755,0.32194039485324755,4.562632260978322
MYS,Malaysia,2002,7.268335947380014,6.901371116811939,0.36696483056807505,0.36696483056807505,5.048814931295977
MYS,Malaysia,2003,7.631468287049361,6.989862716946833,0.6416055701025281,0.6416055701025281,8.407367310840245
MYS,Malaysia,2004,8.043771389312932,7.972605882813491,0.07116550649944031,0.07116550649944031,0.8847281089314871
MYS,Malaysia,2005,8.329927565224605,8.330232140557445,-0.0003045753328407841,0.0003045753328407841,-0.00365639833547066
MYS,Malaysia,2006,8.442284360961347,8.743965250564624,-0.30168088960327744,0.30168088960327744,-3.573450937027241
MYS,Malaysia,2007,8.911739141176163,8.882448308510657,0.029290832665505917,0.029290832665505917,0.32867695296610916
MYS,Malaysia,2008,9.172461328428788,8.745302034725078,0.42715929370370986,0.42715929370370986,4.65697568415784
MYS,Malaysia,2009,8.385580856851563,7.466238526647494,0.9193423302040689,0.9193423302040689,10.963370885070013
MYS,Malaysia,2010,8.751823716098283,8.099578338302445,0.6522453777958379,0.6522453777958379,7.452679566615178
MYS,Malaysia,2011,8.67342300721839,8.376975229126536,0.29644777809185463,0.29644777809185463,3.4178867771713453
MYS,Malaysia,2012,8.58330413573809,8.3632687356861,0.22003540005198907,0.22003540005198907,2.5635279441611902
MYS,Malaysia,2013,9.039109983292054,8.2289311729058,0.8101788103862546,0.8101788103862546,8.963037421646534
MYS,Malaysia,2014,9.363119535204056,8.203568288879517,1.1595512463245399,1.1595512463245399,12.384240551076859
MYS,Malaysia,2015,9.28985292960304,7.948598280580736,1.3412546490223036,1.3412546490223036,14.437845886109374
MYS,Malaysia,2016,9.01243280642762,7.869019535747444,1.1434132706801758,1.1434132706801758,12.68706569290258
MYS,Malaysia,2017,8.488389228166806,8.833776244660163,-0.34538701649335657,0.34538701649335657,-4.068934720232522
MYS,Malaysia,2018,8.84269368323331,8.657120847698344,0.18557283553496617,0.18557283553496617,2.0986007452325532
MYS,Malaysia,2019,8.73589095122587,7.783046791685248,0.9528441595406214,0.9528441595406214,10.907235047467173
MYS,Malaysia,2020,8.523522201145262,6.75295984705859,1.770562354086672,1.770562354086672,20.772660788620584
MYS,Malaysia,2021,8.5557489719433,9.194330365715455,-0.6385813937721547,0.6385813937721547,-7.463769634502393
MYS,Malaysia,2022,9.014058396576178,11.81888498469397,-2.804826588117791,2.804826588117791,-31.11613509385686
MYS,Malaysia,2023,9.063650829358677,10.057049305783549,-0.993398476424872,0.993398476424872,-10.96024654002655
MYS,Malaysia,2024,9.34163492644752,10.961129076629703,-1.6194941501821827,1.6194941501821827,-17.336303151787277
MMR,Myanmar,1970,1.8479119785756757,1.786063755174014,0.06184822340166174,0.06184822340166174,3.3469247517586203
MMR,Myanmar,1971,1.820620753193622,1.7687383739405667,0.05188237925305539,0.05188237925305539,2.8497082196853176
MMR,Myanmar,1972,1.732930157964993,1.7680589626183454,-0.03512880465335244,0.03512880465335244,-2.0271333205144715
MMR,Myanmar,1973,1.773234754527501,1.768348372295714,0.004886382231786834,0.004886382231786834,0.27556318864779233
MMR,Myanmar,1974,1.7619401904178729,1.7669267794559576,-0.004986589038084688,0.004986589038084688,-0.28301693015482193
MMR,Myanmar,1975,1.7778431706855966,1.7657351021970866,0.012108068488509982,0.012108068488509982,0.6810538009289481
MMR,Myanmar,1976,1.7610336108245537,1.7638862014250971,-0.0028525906005434365,0.0028525906005434365,-0.16198388168229183
MMR,Myanmar,1977,1.7551875135978907,1.7619400006350978,-0.0067524870372071,0.0067524870372071,-0.3847159910205514
MMR,Myanmar,1978,1.799716735783369,1.7596773301190367,0.040039405664332284,0.040039405664332284,2.224761534314687
MMR,Myanmar,1979,1.7432581055357084,1.7577757418521882,-0.014517636316479843,0.014517636316479843,-0.832787541350254
MMR,Myanmar,1980,1.851506976030845,1.7546894470828245,0.09681752894802043,0.09681752894802043,5.229120397675861
MMR,Myanmar,1981,1.8680736398588216,1.752044413858684,0.11602922600013765,0.11602922600013765,6.211169812818861
MMR,Myanmar,1982,1.856383289546012,1.7495627845531907,0.10682050499282125,0.10682050499282125,5.754226812661342
MMR,Myanmar,1983,1.846333538237875,1.7475070030602255,0.09882653517764939,0.09882653517764939,5.352583004692023
MMR,Myanmar,1984,1.831277384054676,1.745093070229111,0.08618431382556513,0.08618431382556513,4.70624027665008
MMR,Myanmar,1985,1.836499405138768,1.7436422879490667,0.09285711718970124,0.09285711718970124,5.056201865890877
MMR,Myanmar,1986,1.8045804678766468,1.7442533435847993,0.0603271242918475,0.0603271242918475,3.3429999584796124
MMR,Myanmar,1987,1.7054037815741947,1.746541447942667,-0.04113766636847238,0.04113766636847238,-2.4121950949645328
MMR,Myanmar,1988,1.6737240533109476,1.7524377562115636,-0.07871370290061597,0.07871370290061597,-4.70290802984549
MMR,Myanmar,1989,1.6231319657378789,1.7513690904325887,-0.12823712469470983,0.12823712469470983,-7.900597573187032
MMR,Myanmar,1990,1.5878368900957025,1.7503944484690965,-0.16255755837339403,0.16255755837339403,-10.237673616689705
